end_station_name,member_casual,end_lat,end_lng,total_trips
"Kedzie Ave & George St",casual,41.93000030517578,-87.70999908447266,206
"Kedzie Ave & George St",member,41.93000030517578,-87.70999908447266,356
"Kedzie Ave & Harrison St",casual,41.873600006103516,-87.70487213134766,83
"Kedzie Ave & Harrison St",member,41.873600006103516,-87.70487213134766,91
"Kedzie Ave & Lake St",casual,41.884601271779914,-87.70630648428934,285
"Kedzie Ave & Lake St",member,41.88460121962129,-87.70630671990611,378
"Kedzie Ave & Leland Ave",casual,41.96668646136305,-87.70805389593261,646
"Kedzie Ave & Leland Ave",member,41.9666864457447,-87.70805387828574,949
"Kedzie Ave & Milwaukee Ave",casual,41.929565526103616,-87.7078555288836,6093
"Kedzie Ave & Milwaukee Ave",member,41.92956552011174,-87.70785564417785,6328
"Kedzie Ave & Palmer Ct",casual,41.921524030046676,-87.70732122485808,1714
"Kedzie Ave & Palmer Ct",member,41.92152383288772,-87.7073212143571,2094
"Kedzie Ave & Pershing Rd",casual,41.81999969482422,-87.69999694824219,6
"Kedzie Ave & Roosevelt Rd",casual,41.86649350828479,-87.70649719238281,229
"Kedzie Ave & Roosevelt Rd",member,41.866493225097656,-87.70649719238281,71
"Keeler Ave & 26th St",casual,41.84000015258789,-87.7300033569336,2
"Keeler Ave & 55th St",casual,41.790000915527344,-87.7300033569336,2
"Keeler Ave & Madison St",casual,41.880001068115234,-87.7300033569336,2
"Keeler Ave & Madison St",member,41.880001068115234,-87.7300033569336,1
"Keeler Ave & Roosevelt Rd",casual,41.869998931884766,-87.7300033569336,30
"Keeler Ave & Roosevelt Rd",member,41.869998931884766,-87.7300033569336,4
"Kenneth Ave & 50th St",casual,41.79999923706055,-87.7300033569336,73
"Kenneth Ave & 50th St",member,41.79999923706055,-87.7300033569336,10
"Kenneth Ave & 63rd St",casual,41.779998779296875,-87.7300033569336,5
"Kenneth Ave & 63rd St",member,41.779998779296875,-87.7300033569336,1
"Kenosha & Wellington",casual,41.93000030517578,-87.7300033569336,130
"Kenosha & Wellington",member,41.93000030517578,-87.7300033569336,95
"Kenton Ave & Madison St",casual,41.880706787109375,-87.74102020263672,47
"Kenton Ave & Madison St",member,41.880706787109375,-87.74102020263672,34
"Kenton Ave & Palmer St",casual,41.91999816894531,-87.73999786376953,8
"Kenton Ave & Palmer St",member,41.91999816894531,-87.73999786376953,43
"Keystone Ave & Fullerton Ave",casual,41.92459102552764,-87.72785195664831,686
"Keystone Ave & Fullerton Ave",member,41.924591064453125,-87.72785186767578,455
"Keystone Ave & Irving Park Rd",casual,41.95000076293945,-87.7300033569336,5
"Keystone Ave & Irving Park Rd",member,41.95000076293945,-87.7300033569336,6
"Keystone Ave & Montrose Ave",casual,41.961108894434254,-87.72897304422969,443
"Keystone Ave & Montrose Ave",member,41.96110892571998,-87.72897319720059,518
"Keystone Ave & North Ave",casual,41.90999984741211,-87.7300033569336,12
"Keystone Ave & North Ave",member,41.90999984741211,-87.7300033569336,13
"Kilbourn & Belden",casual,41.91999816894531,-87.73999786376953,103
"Kilbourn & Belden",member,41.91999816894531,-87.73999786376953,36
"Kilbourn & Roscoe",casual,41.939998626708984,-87.73999786376953,160
"Kilbourn & Roscoe",member,41.939998626708984,-87.73999786376953,128
"Kilbourn Ave & Fullerton Ave",casual,41.91999816894531,-87.73999786376953,4
"Kilbourn Ave & Fullerton Ave",member,41.91999816894531,-87.73999786376953,1
"Kilbourn Ave & Irving Park Rd",casual,41.953731556942586,-87.74056990774054,190
"Kilbourn Ave & Irving Park Rd",member,41.953731322775084,-87.74056944555166,196
"Kilbourn Ave & Milwaukee Ave",casual,41.94707107543945,-87.74000549316406,166
"Kilbourn Ave & Milwaukee Ave",member,41.94707107543945,-87.74000549316406,195
"Kildare & Cermak",casual,41.849998474121094,-87.7300033569336,19
"Kildare & Cermak",member,41.849998474121094,-87.7300033569336,51
"Kildare Ave & 26th St",casual,41.84000015258789,-87.7300033569336,49
"Kildare Ave & 26th St",member,41.84000015258789,-87.7300033569336,6
"Kildare Ave & 47th St",casual,41.810001373291016,-87.7300033569336,65
"Kildare Ave & 47th St",member,41.810001373291016,-87.7300033569336,57
"Kildare Ave & 55th St",casual,41.790000915527344,-87.7300033569336,22
"Kildare Ave & 55th St",member,41.790000915527344,-87.7300033569336,13
"Kildare Ave & 63rd St",casual,41.779998779296875,-87.7300033569336,4
"Kildare Ave & Chicago Ave",casual,41.900001525878906,-87.7300033569336,7
"Kildare Ave & Chicago Ave",member,41.900001525878906,-87.7300033569336,4
"Kildare Ave & Division Ave",casual,41.900001525878906,-87.7300033569336,1
"Kildare Ave & Division St",casual,41.900001525878906,-87.7300033569336,14
"Kildare Ave & Division St",member,41.900001525878906,-87.7300033569336,6
"Kildare Ave & Montrose Ave",casual,41.96107864379883,-87.73568725585938,284
"Kildare Ave & Montrose Ave",member,41.96107864379883,-87.73568725585938,455
"Kildare Ave & Washignton Blvd",casual,41.880001068115234,-87.7300033569336,1
"Kilpatrick Ave & Grand Ave",casual,41.90999984741211,-87.73999786376953,126
"Kilpatrick Ave & Grand Ave",member,41.90999984741211,-87.73999786376953,38
"Kilpatrick Ave & Parker Ave",casual,41.93000030517578,-87.73999786376953,150
"Kilpatrick Ave & Parker Ave",member,41.93000030517578,-87.73999786376953,169
"Kimball Ave & Belmont Ave",casual,41.93939967750199,-87.71157903692132,914
"Kimball Ave & Belmont Ave",member,41.93939966954784,-87.71157613689293,998
"Kimball Ave & Carmen Ave",casual,41.970001220703125,-87.70999908447266,3
"Kimball Ave & Carmen Ave",member,41.970001220703125,-87.70999908447266,4
"Kimbark Ave & 53rd St",casual,41.799568155111054,-87.59474947360528,4327
"Kimbark Ave & 53rd St",member,41.799568134696806,-87.59474960897974,9543
"Kimbark Ave & 63rd St",casual,41.779998779296875,-87.58999633789062,2
"Kimbark Ave & 67th St",casual,41.77000045776367,-87.58999633789062,19
"Kimbark Ave & 67th St",member,41.77000045776367,-87.58999633789062,15
"King Dr & 83rd St",casual,41.7400016784668,-87.61000061035156,1
"Kingsbury St & Erie St",casual,41.893806310738704,-87.64170039492159,4756
"Kingsbury St & Erie St",member,41.89380657999264,-87.64170007442881,11213
"Kingsbury St & Kinzie St",casual,41.889175904620195,-87.63850370759688,7184
"Kingsbury St & Kinzie St",member,41.88917615164188,-87.63850424329311,23175
"Knox Ave & Montrose Ave",casual,41.96063241440072,-87.74536138223418,423
"Knox Ave & Montrose Ave",member,41.96063266275249,-87.7453614106942,462
"Kolin Ave & Archer Ave",casual,41.79999923706055,-87.7300033569336,11
"Kolin Ave & Archer Ave",member,41.79999923706055,-87.7300033569336,1
"Komensky Ave & 31st St",casual,41.84000015258789,-87.7300033569336,124
"Komensky Ave & 31st St",member,41.84000015258789,-87.7300033569336,156
"Komensky Ave & 55th St",casual,41.790000915527344,-87.72000122070312,103
"Komensky Ave & 55th St",member,41.790000915527344,-87.72000122070312,51
"Komensky Ave & 59th St",casual,41.790000915527344,-87.72000122070312,8
"Komensky Ave & 59th St",member,41.790000915527344,-87.72000122070312,4
"Kosciuszko Park",casual,41.93058396292564,-87.7237778254054,1262
"Kosciuszko Park",member,41.93058378601074,-87.72377786865235,1250
"Kostner Ave & 63rd St",casual,41.779998779296875,-87.7300033569336,41
"Kostner Ave & 63rd St",member,41.779998779296875,-87.7300033569336,16
"Kostner Ave & Adams St",casual,41.8779182434082,-87.7357406616211,49
"Kostner Ave & Adams St",member,41.8779182434082,-87.7357406616211,164
"Kostner Ave & Armitage Ave",casual,41.91999816894531,-87.73999786376953,80
"Kostner Ave & Armitage Ave",member,41.91999816894531,-87.73999786376953,85
"Kostner Ave & Lake St",casual,41.886336199442546,-87.73586692810059,60
"Kostner Ave & Lake St",member,41.885929107666016,-87.73541259765625,15
"Kostner Ave & North Ave",casual,41.90999984741211,-87.73999786376953,5
"Kostner Ave & North Ave",member,41.90999984741211,-87.73999786376953,2
"Kostner Ave & Wrightwood Ave",casual,41.93000030517578,-87.73999786376953,124
"Kostner Ave & Wrightwood Ave",member,41.93000030517578,-87.73999786376953,60
"La Villita Park (Albany/30th)",casual,41.84000015258789,-87.69999694824219,66
"La Villita Park (Albany/30th)",member,41.84000015258789,-87.69999694824219,8
"Lafayette Ave & 119th St",casual,41.68000030517578,-87.62000274658203,5
"Lafayette Ave & 87th St - NW",member,41.7400016784668,-87.62999725341797,2
"Lafayette Ave & 87th St - SW",casual,41.7400016784668,-87.62999725341797,3
"Lafayette Ave & 95th St",casual,41.720001220703125,-87.62000274658203,23
"Lafayette Ave & 95th St",member,41.720001220703125,-87.62000274658203,11
"Laflin St & 51st St",casual,41.79999923706055,-87.66000366210938,3
"Laflin St & 51st St",member,41.79999923706055,-87.66000366210938,1
"Laflin St & 79th St",casual,41.75,-87.66000366210938,1
"Laflin St & Cullerton St",casual,41.854933493289714,-87.66354542733886,1158
"Laflin St & Cullerton St",member,41.854914848997495,-87.66355862068342,1754
"Lake Park Ave & 35th St",casual,41.83127485221648,-87.6088026054413,1245
"Lake Park Ave & 35th St",member,41.83127601028788,-87.60880273145882,1193
"Lake Park Ave & 44th St",casual,41.810001373291016,-87.5999984741211,2
"Lake Park Ave & 47th St",casual,41.809448795872285,-87.59185819272642,999
"Lake Park Ave & 47th St",member,41.80944791789556,-87.59186059552107,1341
"Lake Park Ave & 53rd St",casual,41.79949578616315,-87.58644840059365,2696
"Lake Park Ave & 53rd St",member,41.79949569401226,-87.586448727612,3803
"Lake Park Ave & 56th St",casual,41.793243614255125,-87.5877834159603,2092
"Lake Park Ave & 56th St",member,41.7932434764374,-87.58778382471515,4752
"Lakefront Trail & Bryn Mawr Ave",casual,41.984042982196044,-87.65228317778298,5867
"Lakefront Trail & Bryn Mawr Ave",member,41.98403924512211,-87.65228345636157,6945
"Lakefront Trail & Wilson Ave",casual,41.965842137663365,-87.64536339534813,4073
"Lakefront Trail & Wilson Ave",member,41.965843200683594,-87.64536289441968,4153
"Lakeview Ave & Fullerton Pkwy",casual,41.92585752850795,-87.63896947979836,9143
"Lakeview Ave & Fullerton Pkwy",member,41.92585787154658,-87.63896991447729,11295
"Lamon Ave & Armitage Ave",casual,41.91999816894531,-87.75,92
"Lamon Ave & Armitage Ave",member,41.91999816894531,-87.75,27
"Lamon Ave & Belmont Ave",casual,41.939998626708984,-87.75,163
"Lamon Ave & Belmont Ave",member,41.939998626708984,-87.75,131
"Lamon Ave & Chicago Ave",casual,41.900001525878906,-87.75,80
"Lamon Ave & Chicago Ave",member,41.900001525878906,-87.75,18
"Langley Ave & 105th Pl",member,41.70000076293945,-87.61000061035156,1
"Langley Ave & 79th St",casual,41.75,-87.61000061035156,2
"Langley Ave & 79th St",member,41.75,-87.61000061035156,9
"Laramie Ave & Belmont Ave",casual,41.939998626708984,-87.76000213623047,1
"Laramie Ave & Belmont Ave",member,41.939998626708984,-87.76000213623047,7
"Laramie Ave & Fullerton Ave",casual,41.91999816894531,-87.76000213623047,10
"Laramie Ave & Fullerton Ave",member,41.91999816894531,-87.76000213623047,3
"Laramie Ave & Gladys Ave",casual,41.87580490112305,-87.75528717041016,35
"Laramie Ave & Gladys Ave",member,41.87580490112305,-87.75528717041016,16
"Laramie Ave & Grand Ave",casual,41.91999816894531,-87.76000213623047,5
"Laramie Ave & Grand Ave",member,41.91999816894531,-87.76000213623047,3
"Laramie Ave & Kinzie St",casual,41.88783264160156,-87.75552368164062,75
"Laramie Ave & Kinzie St",member,41.88783264160156,-87.75552368164062,44
"Laramie Ave & Madison St",casual,41.88020706176758,-87.75534057617188,90
"Laramie Ave & Madison St",member,41.88020706176758,-87.75534057617188,79
"Laramie Ave & Warwick Ave",casual,41.95000076293945,-87.76000213623047,1
"Larrabee St & Armitage Ave",casual,41.918083365262035,-87.64374521855261,3107
"Larrabee St & Armitage Ave",member,41.91808318366569,-87.64374560367018,5260
"Larrabee St & Division St",casual,41.90348450169542,-87.64335605547295,3761
"Larrabee St & Division St",member,41.903484636388704,-87.64335587713201,6704
"Larrabee St & Kingsbury St",casual,41.89776066159162,-87.6428837186946,3852
"Larrabee St & Kingsbury St",member,41.897759229383915,-87.64288385765867,13166
"Larrabee St & Menomonee St",casual,41.91468053115042,-87.64331787510922,1672
"Larrabee St & Menomonee St",member,41.91468043780667,-87.64331783312143,3713
"Larrabee St & North Ave",casual,41.91020929502713,-87.64350130162128,2686
"Larrabee St & North Ave",member,41.91020986284821,-87.64350197476041,3721
"Larrabee St & Oak St",casual,41.90021952389987,-87.64298153306586,1743
"Larrabee St & Oak St",member,41.90021902521894,-87.6429825168941,5388
"Larrabee St & Webster Ave",casual,41.921821634886356,-87.64414178919401,9197
"Larrabee St & Webster Ave",member,41.92182015677843,-87.6441406978157,11735
"LaSalle Dr & Huron St",casual,41.89487788021602,-87.6323229651087,4753
"LaSalle Dr & Huron St",member,41.894878481847755,-87.63232164016999,6385
"LaSalle St & Adams St",casual,41.87934854916643,-87.63199023820312,1706
"LaSalle St & Adams St",member,41.87934936905824,-87.6319875877582,2913
"LaSalle St & Illinois St",casual,41.89076252596265,-87.63169791210039,10212
"LaSalle St & Illinois St",member,41.890763957820035,-87.63170001893371,11959
"LaSalle St & Jackson Blvd",casual,41.87816997683916,-87.63192946601718,2815
"LaSalle St & Jackson Blvd",member,41.878172399290335,-87.63192714069113,9953
"LaSalle St & Washington St",casual,41.88266406134769,-87.63253138019842,2463
"LaSalle St & Washington St",member,41.88266461120718,-87.63253405077748,5961
"Latrobe Ave & Chicago Ave",casual,41.894744873046875,-87.75689697265625,124
"Latrobe Ave & Chicago Ave",member,41.894744873046875,-87.75689697265625,54
"Latrobe Ave & Lake St",member,41.88999938964844,-87.76000213623047,2
"Lavergne & Fullerton",casual,41.91999816894531,-87.75,136
"Lavergne & Fullerton",member,41.91999816894531,-87.75,98
"Lavergne Ave & 46th St",casual,41.810001373291016,-87.75,41
"Lavergne Ave & 46th St",member,41.810001373291016,-87.75,2
"Lavergne Ave & Division St",casual,41.900001525878906,-87.75,25
"Lavergne Ave & Division St",member,41.900001525878906,-87.75,2
"Lawler Ave & 50th St",casual,41.79999923706055,-87.75,183
"Lawler Ave & 50th St",member,41.79999923706055,-87.75,75
"Lawndale Ave & 111th St",casual,41.69125298574461,-87.71273982271235,141
"Lawndale Ave & 111th St",member,41.69131851196289,-87.71288299560547,22
"Lawndale Ave & 16th St",casual,41.86000061035156,-87.72000122070312,26
"Lawndale Ave & 16th St",member,41.86000061035156,-87.72000122070312,15
"Lawndale Ave & 30th St",casual,41.84000015258789,-87.72000122070312,91
"Lawndale Ave & 30th St",member,41.84000015258789,-87.72000122070312,80
"Lawndale Ave & Diversey Ave",casual,41.93000030517578,-87.72000122070312,7
"Lawndale Ave & Diversey Ave",member,41.93000030517578,-87.72000122070312,30
"Lawndale Ave & Polk St",member,41.869998931884766,-87.72000122070312,1
"Lawrence Ave & 103rd St",casual,41.709999084472656,-87.61000061035156,2
"Leamington Ave & Hirsch St",casual,41.90999984741211,-87.75,41
"Leamington Ave & Hirsch St",member,41.90999984741211,-87.75,4
"Leavitt St & Addison St",casual,41.946654814230605,-87.6833573568513,1163
"Leavitt St & Addison St",member,41.94665310064416,-87.68335713173538,1782
"Leavitt St & Archer Ave",casual,41.828792459824506,-87.68060304604325,408
"Leavitt St & Archer Ave",member,41.828792418011965,-87.68060331166902,322
"Leavitt St & Armitage Ave",casual,41.91780480271021,-87.68243414555073,2162
"Leavitt St & Armitage Ave",member,41.91780462924206,-87.6824343311327,2879
"Leavitt St & Belmont Ave",casual,41.93935330805592,-87.68328077063713,1971
"Leavitt St & Belmont Ave",member,41.93935373547668,-87.6832805742342,2244
"Leavitt St & Chicago Ave",casual,41.895500147454094,-87.68201440828983,2140
"Leavitt St & Chicago Ave",member,41.89550027539653,-87.68201438534645,2480
"Leavitt St & Division St",casual,41.90299611797506,-87.68382190001336,1324
"Leavitt St & Division St",member,41.902996213649345,-87.68382162698886,2460
"Leavitt St & Lawrence Ave",casual,41.96888369367422,-87.68399827467287,915
"Leavitt St & Lawrence Ave",member,41.96888418385548,-87.68399842266966,1624
"Leavitt St & North Ave",casual,41.9105090161735,-87.68238816375053,2473
"Leavitt St & North Ave",member,41.910507988950854,-87.68238754249948,3389
"Legler Regional Library",casual,41.880001068115234,-87.7300033569336,1
"Lincoln Ave & Addison St",casual,41.94617462697002,-87.67330915375618,1416
"Lincoln Ave & Addison St",member,41.94617464070332,-87.67330917320156,1995
"Lincoln Ave & Balmoral Ave",casual,41.97999954223633,-87.69000244140625,188
"Lincoln Ave & Balmoral Ave",member,41.97999954223633,-87.69000244140625,271
"Lincoln Ave & Belle Plaine Ave",casual,41.9560051749115,-87.68016083253669,1993
"Lincoln Ave & Belle Plaine Ave",member,41.956005313118155,-87.68016099049537,3521
"Lincoln Ave & Belmont Ave",casual,41.93936464666776,-87.66838635483833,876
"Lincoln Ave & Belmont Ave",member,41.93936409588199,-87.66838080509415,2476
"Lincoln Ave & Belmont Ave (Temp)",casual,41.93953323364258,-87.67111206054688,2068
"Lincoln Ave & Belmont Ave (Temp)",member,41.93953323364258,-87.67111206054688,3170
"Lincoln Ave & Diversey Pkwy",casual,41.93222410545304,-87.65861521536365,5034
